Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
UX010,11/22/2019,16:38,65%,58%,96%,712,684.31,1507,,
UX010,11/22/2019,16:39,65%,58%,96%,712,684.31,1490,,
UX010,11/22/2019,16:40,65%,58%,96%,712,684.30,1473,,
UX010,11/22/2019,16:41,65%,58%,96%,712,684.30,1456,,
UX010,11/22/2019,16:42,65%,58%,96%,712,684.30,1439,,
UX010,11/22/2019,16:43,65%,58%,96%,712,684.30,1422,,
UX010,11/22/2019,16:44,57%,58%,96%,712,684.30,1405,,
UX010,11/22/2019,16:45,57%,58%,96%,712,684.29,1388,,
UX010,11/22/2019,16:46,57%,58%,96%,712,684.29,1371,,
UX010,11/22/2019,16:47,57%,58%,96%,712,684.29,1354,,
UX010,11/22/2019,16:48,57%,58%,96%,712,684.29,1337,,
UX010,11/22/2019,16:49,57%,58%,96%,712,684.29,1320,,
UX010,11/22/2019,16:50,57%,58%,96%,712,684.28,1303,,
UX010,11/22/2019,16:51,57%,58%,96%,712,684.28,1286,,
UX010,11/22/2019,16:52,57%,58%,96%,712,684.28,1269,,
UX010,11/22/2019,16:53,57%,58%,96%,712,684.28,1252,,
UX010,11/22/2019,16:54,57%,58%,96%,712,684.28,1235,,
UX010,11/22/2019,16:55,57%,58%,96%,712,684.27,1218,,
UX010,11/22/2019,16:56,57%,58%,96%,712,684.27,1201,,
UX010,11/22/2019,16:57,57%,58%,96%,712,684.27,1184,,
UX010,11/22/2019,16:58,57%,58%,96%,712,684.27,1167,,
UX010,11/22/2019,16:59,57%,58%,96%,712,684.27,1150,,
UX010,11/22/2019,17:00,57%,58%,96%,712,684.26,1133,,
UX010,11/22/2019,17:01,57%,58%,96%,712,684.26,1116,,
UX010,11/22/2019,17:02,57%,58%,96%,712,684.26,1099,,
UX010,11/22/2019,17:03,57%,58%,96%,712,684.26,1082,,
UX010,11/22/2019,17:04,57%,58%,96%,712,684.26,1065,,
UX010,11/22/2019,17:05,57%,58%,96%,712,684.25,1048,,
UX010,11/22/2019,17:06,57%,58%,96%,712,684.25,1031,,
UX010,11/22/2019,17:07,57%,58%,96%,712,684.25,1014,,
UX010,11/22/2019,17:08,57%,58%,96%,712,684.25,997,,
UX010,11/22/2019,17:09,57%,58%,96%,712,684.25,980,,
UX010,11/22/2019,17:10,57%,58%,96%,712,684.24,963,,
UX010,11/22/2019,17:11,57%,58%,96%,712,684.24,946,,
UX010,11/22/2019,17:12,57%,58%,96%,712,684.24,929,,
UX010,11/22/2019,17:13,57%,58%,96%,712,684.24,912,,
UX010,11/22/2019,17:14,57%,58%,96%,712,684.24,895,,
UX010,11/22/2019,17:15,57%,58%,96%,712,684.23,878,,
UX010,11/22/2019,17:16,57%,58%,96%,712,684.23,861,,
UX010,11/22/2019,17:17,57%,58%,96%,712,684.23,844,,
UX010,11/22/2019,17:18,57%,58%,96%,712,684.23,827,,
UX010,11/22/2019,17:19,57%,58%,96%,712,684.23,810,,
UX010,11/22/2019,17:20,71%,58%,96%,712,684.22,793,,
UX010,11/22/2019,17:21,71%,58%,96%,712,684.22,776,,
UX010,11/22/2019,17:22,71%,58%,96%,712,684.22,759,,
UX010,11/22/2019,17:23,71%,58%,96%,712,684.22,742,,
UX010,11/22/2019,17:24,71%,58%,96%,712,684.22,725,,
UX010,11/22/2019,17:25,71%,58%,96%,712,684.21,708,,
UX010,11/22/2019,17:26,71%,58%,96%,712,684.21,691,,
UX010,11/22/2019,17:27,71%,58%,96%,712,684.21,674,,
UX010,11/22/2019,17:28,71%,58%,96%,712,684.21,657,,
UX010,11/22/2019,17:29,71%,58%,96%,712,684.21,654,,
UX010,11/22/2019,17:30,71%,58%,96%,712,684.20,651,,
UX010,11/22/2019,17:31,71%,58%,96%,712,684.20,648,,
UX010,11/22/2019,17:32,71%,58%,96%,712,684.20,645,,
UX010,11/22/2019,17:33,71%,58%,96%,712,684.20,642,,
UX010,11/22/2019,17:34,76%,58%,96%,712,684.20,639,,
UX010,11/22/2019,17:35,76%,58%,96%,712,684.19,636,,
UX010,11/22/2019,17:36,76%,58%,96%,712,684.19,633,,
UX010,11/22/2019,17:37,76%,58%,96%,712,684.19,630,,
UX010,11/22/2019,17:38,76%,58%,96%,712,684.19,627,,
UX010,11/22/2019,17:39,76%,58%,96%,712,684.19,624,,
UX010,11/22/2019,17:40,76%,58%,96%,712,684.18,621,,
UX010,11/22/2019,17:41,76%,58%,96%,712,684.18,618,,
UX010,11/22/2019,17:42,76%,58%,96%,712,684.18,615,,
UX010,11/22/2019,17:43,76%,60%,96%,712,684.18,612,,
UX010,11/22/2019,17:44,76%,60%,96%,712,684.18,609,,
UX010,11/22/2019,17:45,76%,60%,96%,712,684.17,606,,
UX010,11/22/2019,17:46,76%,60%,96%,712,684.17,603,,
UX010,11/22/2019,17:47,76%,60%,96%,712,684.17,600,,
UX010,11/22/2019,17:48,76%,60%,96%,712,684.17,597,,
UX010,11/22/2019,17:49,76%,60%,96%,712,684.17,594,,
UX010,11/22/2019,17:50,76%,60%,96%,712,684.16,591,,
UX010,11/22/2019,17:51,76%,60%,96%,712,684.16,588,,
UX010,11/22/2019,17:52,76%,60%,96%,712,684.16,585,,
UX010,11/22/2019,17:53,76%,60%,96%,712,684.16,582,,
UX010,11/22/2019,17:54,76%,60%,96%,712,684.16,579,,
UX010,11/22/2019,17:55,76%,60%,96%,712,684.15,576,,
UX010,11/22/2019,17:56,76%,60%,96%,712,684.15,573,,
UX010,11/22/2019,17:57,76%,60%,96%,712,684.15,570,,
UX010,11/22/2019,17:58,76%,60%,96%,712,684.15,567,,
UX010,11/22/2019,17:59,76%,60%,96%,712,684.15,564,,
UX010,11/22/2019,18:00,76%,60%,96%,712,684.14,561,,
UX010,11/22/2019,18:01,76%,60%,96%,712,684.14,558,,
UX010,11/22/2019,18:02,76%,60%,96%,712,684.14,555,,
UX010,11/22/2019,18:03,76%,60%,96%,712,684.14,552,,
UX010,11/22/2019,18:04,76%,60%,96%,712,684.14,549,,
UX010,11/22/2019,18:05,76%,60%,96%,712,684.13,546,,
UX010,11/22/2019,18:06,76%,60%,96%,712,684.13,543,,
UX010,11/22/2019,18:07,76%,60%,96%,712,684.13,540,,
UX010,11/22/2019,18:08,76%,60%,96%,712,684.13,537,,
UX010,11/22/2019,18:09,76%,60%,96%,712,684.13,534,,
UX010,11/22/2019,18:10,76%,60%,96%,712,684.12,531,,
UX010,11/22/2019,18:11,76%,60%,96%,712,684.12,524,,
UX010,11/22/2019,18:12,76%,60%,96%,712,684.12,517,,
UX010,11/22/2019,18:13,76%,60%,96%,712,684.12,510,,
UX010,11/22/2019,18:14,76%,60%,96%,712,684.12,503,,
UX010,11/22/2019,18:15,83%,60%,96%,712,684.11,496,,
UX010,11/22/2019,18:16,83%,60%,96%,712,684.11,489,,
UX010,11/22/2019,18:17,83%,60%,96%,712,684.11,482,,
UX010,11/22/2019,18:18,83%,60%,96%,712,684.11,475,,
UX010,11/22/2019,18:19,83%,60%,96%,712,684.11,468,,
UX010,11/22/2019,18:20,83%,60%,96%,712,684.10,461,,
UX010,11/22/2019,18:21,83%,60%,96%,712,684.10,454,,
UX010,11/22/2019,18:22,83%,60%,96%,712,684.10,447,,
UX010,11/22/2019,18:23,83%,60%,96%,712,684.10,440,,
UX010,11/22/2019,18:24,83%,60%,96%,712,684.10,433,,
UX010,11/22/2019,18:25,83%,60%,96%,712,684.09,426,,
UX010,11/22/2019,18:26,83%,60%,96%,712,684.09,419,,
UX010,11/22/2019,18:27,83%,60%,96%,712,684.09,412,,
UX010,11/22/2019,18:28,83%,60%,96%,712,684.09,405,,
UX010,11/22/2019,18:29,83%,60%,96%,712,684.09,398,,
UX010,11/22/2019,18:30,83%,60%,96%,712,684.08,391,,
UX010,11/22/2019,18:31,83%,60%,96%,712,684.08,384,,
UX010,11/22/2019,18:32,83%,60%,96%,712,684.08,377,,
UX010,11/22/2019,18:33,83%,60%,96%,712,684.08,370,,
UX010,11/22/2019,18:34,83%,60%,96%,712,684.08,363,,
UX010,11/22/2019,18:35,83%,60%,96%,712,684.07,356,,
UX010,11/22/2019,18:36,83%,60%,96%,712,684.07,349,,
UX010,11/22/2019,18:37,83%,60%,96%,712,684.07,342,,
UX010,11/22/2019,18:38,83%,60%,96%,712,684.07,335,,
UX010,11/22/2019,18:39,83%,60%,96%,712,684.07,328,,
UX010,11/22/2019,18:40,83%,60%,96%,712,684.06,321,,
UX010,11/22/2019,18:41,83%,60%,96%,712,684.06,314,,
UX010,11/22/2019,18:42,83%,60%,96%,712,684.06,307,,
UX010,11/22/2019,18:43,83%,60%,96%,712,684.06,300,,
UX010,11/22/2019,18:44,83%,65%,96%,712,684.06,293,,
UX010,11/22/2019,18:45,83%,65%,96%,712,684.05,286,,
UX010,11/22/2019,18:46,83%,65%,96%,712,684.05,279,,
UX010,11/22/2019,18:47,83%,65%,96%,712,684.05,272,,
UX010,11/22/2019,18:48,83%,65%,96%,712,684.05,265,,
UX010,11/22/2019,18:49,83%,65%,96%,712,684.05,258,,
UX010,11/22/2019,18:50,83%,65%,96%,712,684.04,251,,
UX010,11/22/2019,18:51,83%,65%,96%,712,684.04,244,,
UX010,11/22/2019,18:52,83%,65%,96%,712,684.04,237,,
UX010,11/22/2019,18:53,83%,65%,96%,712,684.04,230,,
UX010,11/22/2019,18:54,83%,65%,96%,712,684.04,223,,
UX010,11/22/2019,18:55,83%,65%,96%,712,684.03,216,,
UX010,11/22/2019,18:56,83%,65%,96%,712,684.03,209,,
UX010,11/22/2019,18:57,83%,65%,96%,712,684.03,202,,
UX010,11/22/2019,18:58,83%,65%,96%,712,684.03,195,,
UX010,11/22/2019,18:59,83%,65%,96%,712,684.03,188,,
UX010,11/22/2019,19:00,83%,65%,96%,712,684.02,181,,
UX010,11/22/2019,19:01,83%,65%,96%,712,684.02,174,,
UX010,11/22/2019,19:02,83%,65%,96%,712,684.02,167,,
UX010,11/22/2019,19:03,83%,65%,96%,712,684.02,160,,
UX010,11/22/2019,19:04,83%,65%,96%,712,684.02,153,,
UX010,11/22/2019,19:05,83%,65%,96%,712,684.01,146,,
UX010,11/22/2019,19:06,83%,65%,96%,712,684.01,139,,
UX010,11/22/2019,19:07,83%,65%,96%,712,684.01,132,,
UX010,11/22/2019,19:08,83%,65%,96%,712,684.01,125,,
UX010,11/22/2019,19:09,83%,65%,96%,712,684.01,118,,
UX010,11/22/2019,19:10,83%,65%,96%,712,684.00,111,,
UX010,11/22/2019,19:11,83%,65%,96%,712,684.00,104,,
UX010,11/22/2019,19:12,83%,65%,96%,712,684.00,97,,
UX010,11/22/2019,19:13,83%,65%,96%,712,684.00,90,,
UX010,11/22/2019,19:14,83%,65%,96%,712,684.00,83,,
UX010,11/22/2019,19:15,83%,65%,96%,712,683.99,76,,
UX010,11/22/2019,19:16,86%,65%,96%,712,683.99,69,,
UX010,11/22/2019,19:17,86%,65%,96%,712,683.99,62,,
UX010,11/22/2019,19:18,86%,65%,96%,712,683.99,55,,
UX010,11/22/2019,19:19,86%,65%,96%,712,683.99,48,,
UX010,11/22/2019,19:20,86%,65%,96%,712,683.98,41,,
UX010,11/22/2019,19:21,86%,65%,96%,712,683.98,34,,
UX010,11/22/2019,19:22,86%,65%,96%,712,683.98,27,,
UX010,11/22/2019,19:23,86%,65%,96%,712,683.98,20,,
UX010,11/22/2019,19:24,86%,65%,96%,712,683.98,13,,
UX010,11/22/2019,19:25,86%,65%,96%,712,683.97,6,,
UX010,11/22/2019,19:26,86%,65%,96%,712,683.97,0,,
UX010,11/22/2019,19:27,86%,65%,96%,712,683.97,0,,
UX010,11/22/2019,19:28,86%,65%,96%,712,683.97,0,,
UX010,11/22/2019,19:29,86%,65%,96%,712,683.97,0,,
UX010,11/22/2019,19:30,86%,65%,96%,712,683.96,0,,
UX010,11/22/2019,19:31,86%,65%,96%,712,683.96,0,,
UX010,11/22/2019,19:32,86%,65%,96%,712,683.96,0,,
UX010,11/22/2019,19:33,86%,65%,96%,712,683.96,0,,
UX010,11/22/2019,19:34,86%,65%,96%,712,683.96,0,,
UX010,11/22/2019,19:35,86%,65%,96%,712,683.95,0,,
UX010,11/22/2019,19:36,86%,65%,96%,712,683.95,0,,
UX010,11/22/2019,19:37,86%,65%,96%,712,683.95,0,,
UX010,11/22/2019,19:38,86%,65%,96%,712,683.95,0,,
UX010,11/22/2019,19:39,86%,65%,96%,712,683.95,0,,
UX010,11/22/2019,19:40,86%,65%,96%,712,683.94,0,,
UX010,11/22/2019,19:41,86%,65%,96%,712,683.94,0,,
UX010,11/22/2019,19:42,86%,65%,96%,712,683.94,0,,
UX010,11/22/2019,19:43,86%,65%,96%,712,683.94,0,,
UX010,11/22/2019,19:44,86%,65%,96%,712,683.94,0,,
UX010,11/22/2019,19:45,86%,65%,96%,712,683.93,0,,
UX010,11/22/2019,19:46,86%,65%,96%,712,683.93,0,,
UX010,11/22/2019,19:47,86%,65%,96%,712,683.93,0,,
UX010,11/22/2019,19:48,86%,65%,96%,712,683.93,0,,
UX010,11/22/2019,19:49,86%,65%,96%,712,683.93,0,,
UX010,11/22/2019,19:50,86%,65%,96%,712,683.92,0,,
UX010,11/22/2019,19:51,86%,65%,96%,712,683.92,0,,
UX010,11/22/2019,19:52,86%,65%,96%,712,683.92,0,,
UX010,11/22/2019,19:53,86%,65%,96%,712,683.92,0,,
UX010,11/22/2019,19:54,86%,65%,96%,712,683.92,0,,
UX010,11/22/2019,19:55,86%,65%,96%,712,683.91,0,,
UX010,11/22/2019,19:56,86%,65%,96%,712,683.91,0,,
UX010,11/22/2019,19:57,86%,65%,96%,712,683.91,0,,
UX010,11/22/2019,19:58,86%,65%,96%,712,683.91,0,,
UX010,11/22/2019,19:59,86%,65%,96%,712,683.91,0,,
UX010,11/22/2019,20:00,86%,65%,96%,712,683.90,0,,
UX010,11/22/2019,20:01,86%,65%,96%,712,683.90,0,,
UX010,11/22/2019,20:02,86%,67%,96%,712,683.90,0,,
UX010,11/22/2019,20:03,86%,67%,96%,712,683.90,0,,
UX010,11/22/2019,20:04,86%,67%,96%,712,683.90,0,,
UX010,11/22/2019,20:05,86%,67%,96%,712,683.89,0,,
UX010,11/22/2019,20:06,85%,67%,96%,712,683.89,0,,
UX010,11/22/2019,20:07,83%,67%,96%,712,683.89,0,,
UX010,11/22/2019,20:08,83%,67%,96%,712,683.89,0,,
UX010,11/22/2019,20:09,83%,67%,96%,712,683.89,0,,
UX010,11/22/2019,20:10,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:11,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:12,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:13,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:14,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:15,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:16,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:17,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:18,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:19,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:20,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:21,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:22,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:23,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:24,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:25,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:26,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:27,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:28,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:29,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:30,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:31,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:32,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:33,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:34,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:35,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:36,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:37,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:38,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:39,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:40,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:41,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:42,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:43,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:44,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:45,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:46,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:47,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:48,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:49,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:50,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:51,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:52,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:53,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:54,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:55,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:56,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:57,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:58,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,20:59,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:00,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:01,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:02,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:03,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:04,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:05,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:06,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:07,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:08,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:09,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:10,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:11,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:12,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:13,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:14,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:15,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:16,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:17,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:18,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:19,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:20,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:21,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:22,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:23,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:24,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:25,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:26,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:27,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:28,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:29,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:30,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:31,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:32,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:33,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:34,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:35,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:36,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:37,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:38,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:39,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:40,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:41,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:42,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:43,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:44,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:45,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:46,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:47,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:48,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:49,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:50,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:51,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:52,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:53,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:54,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:55,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:56,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:57,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:58,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,21:59,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:00,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:01,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:02,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:03,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:04,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:05,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:06,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:07,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:08,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:09,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:10,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:11,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:12,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:13,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:14,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:15,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:16,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:17,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:18,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:19,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:20,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:21,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:22,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:23,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:24,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:25,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:26,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:27,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:28,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:29,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:30,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:31,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:32,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:33,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:34,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:35,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:36,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:37,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:38,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:39,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:40,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:41,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:42,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:43,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:44,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:45,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:46,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:47,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:48,83%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:49,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:50,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:51,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:52,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:53,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:54,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:55,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:56,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:57,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:58,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,22:59,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:00,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:01,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:02,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:03,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:04,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:05,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:06,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:07,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:08,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:09,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:10,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:11,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:12,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:13,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:14,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:15,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:16,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:17,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:18,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:19,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:20,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:21,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:22,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:23,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:24,85%,68%,96%,712,683.89,0,,
UX010,11/22/2019,23:25,85%,68%,96%,712,683.89,0,,
