Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,
WIN020,11/23/2019,8:56,76%,58%,40%,1932,772.86,443,
WIN020,11/23/2019,8:57,76%,58%,40%,1932,772.86,459,
WIN020,11/23/2019,8:58,76%,58%,40%,1932,772.86,475,
WIN020,11/23/2019,8:59,76%,58%,40%,1932,772.86,491,
WIN020,11/23/2019,9:00,76%,58%,40%,1932,772.86,491,
WIN020,11/23/2019,9:01,76%,58%,40%,1932,772.85,491,
WIN020,11/23/2019,9:02,76%,58%,40%,1932,772.85,491,
WIN020,11/23/2019,9:03,76%,58%,40%,1932,772.85,491,
WIN020,11/23/2019,9:04,64%,58%,40%,1932,772.85,491,
WIN020,11/23/2019,9:05,64%,58%,40%,1932,772.85,491,
WIN020,11/23/2019,9:06,64%,58%,40%,1932,772.84,491,
WIN020,11/23/2019,9:07,64%,58%,40%,1932,772.84,491,
WIN020,11/23/2019,9:08,64%,58%,40%,1932,772.84,491,
WIN020,11/23/2019,9:09,64%,58%,40%,1932,772.84,491,
WIN020,11/23/2019,9:10,64%,58%,40%,1932,772.84,491,
WIN020,11/23/2019,9:11,64%,58%,40%,1932,772.83,491,
WIN020,11/23/2019,9:12,64%,58%,40%,1932,772.83,491,
WIN020,11/23/2019,9:13,64%,58%,40%,1932,772.83,491,
WIN020,11/23/2019,9:14,64%,58%,40%,1932,772.83,491,
WIN020,11/23/2019,9:15,64%,58%,40%,1932,772.83,491,
WIN020,11/23/2019,9:16,64%,58%,40%,1932,772.82,491,
WIN020,11/23/2019,9:17,64%,58%,40%,1932,772.82,491,
WIN020,11/23/2019,9:18,64%,58%,40%,1932,772.82,491,
WIN020,11/23/2019,9:19,64%,58%,40%,1932,772.82,491,
WIN020,11/23/2019,9:20,64%,58%,40%,1932,772.82,491,
WIN020,11/23/2019,9:21,64%,58%,40%,1932,772.81,491,
WIN020,11/23/2019,9:22,64%,58%,40%,1932,772.81,491,
WIN020,11/23/2019,9:23,64%,58%,40%,1932,772.81,491,
WIN020,11/23/2019,9:24,64%,58%,40%,1932,772.81,491,
WIN020,11/23/2019,9:25,64%,58%,40%,1932,772.81,491,
WIN020,11/23/2019,9:26,64%,58%,40%,1932,772.80,491,
WIN020,11/23/2019,9:27,64%,58%,40%,1932,772.80,491,
WIN020,11/23/2019,9:28,64%,58%,40%,1932,772.80,491,
WIN020,11/23/2019,9:29,64%,58%,40%,1932,772.80,491,
WIN020,11/23/2019,9:30,64%,58%,40%,1932,772.80,987,
WIN020,11/23/2019,9:31,64%,58%,40%,1932,772.79,987,
WIN020,11/23/2019,9:32,64%,58%,40%,1932,772.79,990,
WIN020,11/23/2019,9:33,64%,58%,40%,1932,772.79,993,
WIN020,11/23/2019,9:34,64%,58%,40%,1932,772.79,996,
WIN020,11/23/2019,9:35,64%,58%,40%,1932,772.79,999,
WIN020,11/23/2019,9:36,64%,58%,40%,1932,772.78,1002,
WIN020,11/23/2019,9:37,64%,58%,40%,1932,772.78,1005,
WIN020,11/23/2019,9:38,64%,58%,40%,1932,772.78,1008,
WIN020,11/23/2019,9:39,64%,58%,40%,1932,772.78,1011,
WIN020,11/23/2019,9:40,64%,58%,40%,1932,772.78,1014,
WIN020,11/23/2019,9:41,64%,58%,40%,1932,772.77,1017,
WIN020,11/23/2019,9:42,64%,58%,40%,1932,772.77,1020,
WIN020,11/23/2019,9:43,64%,58%,40%,1932,772.77,1023,
WIN020,11/23/2019,9:44,64%,58%,40%,1932,772.77,1026,
WIN020,11/23/2019,9:45,64%,58%,40%,1932,772.77,1029,
WIN020,11/23/2019,9:46,64%,58%,40%,1932,772.76,1032,
WIN020,11/23/2019,9:47,64%,58%,40%,1932,772.76,1035,
WIN020,11/23/2019,9:48,64%,58%,40%,1932,772.76,1038,
WIN020,11/23/2019,9:49,68%,58%,40%,1932,772.76,1041,
WIN020,11/23/2019,9:50,68%,58%,40%,1932,772.76,1044,
WIN020,11/23/2019,9:51,68%,58%,40%,1932,772.75,1047,
WIN020,11/23/2019,9:52,68%,58%,40%,1932,772.75,1050,
WIN020,11/23/2019,9:53,68%,58%,40%,1932,772.75,1053,
WIN020,11/23/2019,9:54,68%,58%,40%,1932,772.75,1056,
WIN020,11/23/2019,9:55,68%,58%,40%,1932,772.75,1059,
WIN020,11/23/2019,9:56,68%,58%,40%,1932,772.74,1062,
WIN020,11/23/2019,9:57,68%,58%,40%,1932,772.74,1065,
WIN020,11/23/2019,9:58,68%,58%,40%,1932,772.74,1068,
WIN020,11/23/2019,9:59,68%,58%,40%,1932,772.74,1071,
WIN020,11/23/2019,10:00,68%,58%,40%,1932,772.74,1074,
WIN020,11/23/2019,10:01,68%,54%,40%,1932,772.73,1077,
WIN020,11/23/2019,10:02,68%,54%,40%,1932,772.73,1080,
WIN020,11/23/2019,10:03,68%,54%,40%,1932,772.73,1083,
WIN020,11/23/2019,10:04,68%,54%,40%,1932,772.73,1086,
WIN020,11/23/2019,10:05,68%,54%,40%,1932,772.73,1089,
WIN020,11/23/2019,10:06,68%,54%,40%,1932,772.72,1092,
WIN020,11/23/2019,10:07,68%,54%,40%,1932,772.72,1095,
WIN020,11/23/2019,10:08,68%,54%,40%,1932,772.72,1098,
WIN020,11/23/2019,10:09,68%,54%,40%,1932,772.72,1101,
WIN020,11/23/2019,10:10,68%,54%,40%,1932,772.72,1104,
WIN020,11/23/2019,10:11,68%,54%,40%,1932,772.71,1107,
WIN020,11/23/2019,10:12,68%,54%,40%,1932,772.71,1110,
WIN020,11/23/2019,10:13,68%,54%,40%,1932,772.71,1113,
WIN020,11/23/2019,10:14,68%,54%,40%,1932,772.71,1116,
WIN020,11/23/2019,10:15,70%,54%,40%,1932,772.71,1119,
WIN020,11/23/2019,10:16,70%,54%,40%,1932,772.70,1122,
WIN020,11/23/2019,10:17,70%,54%,40%,1932,772.70,1125,
WIN020,11/23/2019,10:18,70%,54%,40%,1932,772.70,1128,
WIN020,11/23/2019,10:19,70%,54%,40%,1932,772.70,1131,
WIN020,11/23/2019,10:20,70%,54%,40%,1932,772.70,1134,
WIN020,11/23/2019,10:21,70%,54%,40%,1932,772.69,1137,
WIN020,11/23/2019,10:22,70%,54%,40%,1932,772.69,1140,
WIN020,11/23/2019,10:23,70%,54%,40%,1932,772.69,1143,
WIN020,11/23/2019,10:24,70%,54%,40%,1932,772.69,1146,
WIN020,11/23/2019,10:25,70%,54%,40%,1932,772.69,1149,
WIN020,11/23/2019,10:26,70%,54%,40%,1932,772.68,1152,
WIN020,11/23/2019,10:27,70%,54%,40%,1932,772.68,1155,
WIN020,11/23/2019,10:28,70%,54%,40%,1932,772.68,1158,
WIN020,11/23/2019,10:29,70%,54%,40%,1932,772.68,1161,
WIN020,11/23/2019,10:30,70%,54%,40%,1932,772.68,1164,
WIN020,11/23/2019,10:31,70%,54%,40%,1932,772.67,1167,
WIN020,11/23/2019,10:32,70%,54%,40%,1932,772.67,1170,
WIN020,11/23/2019,10:33,70%,54%,40%,1932,772.67,1173,
WIN020,11/23/2019,10:34,70%,54%,40%,1932,772.67,1176,
WIN020,11/23/2019,10:35,70%,54%,40%,1932,772.67,1179,
WIN020,11/23/2019,10:36,70%,54%,40%,1932,772.66,1182,
WIN020,11/23/2019,10:37,70%,54%,40%,1932,772.66,1185,
WIN020,11/23/2019,10:38,70%,54%,40%,1932,772.66,1188,
WIN020,11/23/2019,10:39,42%,54%,40%,1932,772.66,1191,
WIN020,11/23/2019,10:40,42%,54%,40%,1932,772.66,1194,
WIN020,11/23/2019,10:41,42%,54%,40%,1932,772.65,1197,
WIN020,11/23/2019,10:42,42%,54%,40%,1932,772.65,1200,
WIN020,11/23/2019,10:43,42%,54%,40%,1932,772.65,1203,
WIN020,11/23/2019,10:44,42%,54%,40%,1932,772.65,1206,
WIN020,11/23/2019,10:45,42%,54%,40%,1932,772.65,1209,
WIN020,11/23/2019,10:46,42%,54%,40%,1932,772.64,1212,
WIN020,11/23/2019,10:47,42%,54%,40%,1932,772.64,1215,
WIN020,11/23/2019,10:48,42%,54%,40%,1932,772.64,1218,
WIN020,11/23/2019,10:49,42%,54%,40%,1932,772.64,1221,
WIN020,11/23/2019,10:50,42%,54%,40%,1932,772.64,1224,
WIN020,11/23/2019,10:51,42%,54%,40%,1932,772.63,1227,
WIN020,11/23/2019,10:52,42%,54%,40%,1932,772.63,1230,
WIN020,11/23/2019,10:53,42%,54%,40%,1932,772.63,1233,
WIN020,11/23/2019,10:54,42%,54%,40%,1932,772.63,1236,
WIN020,11/23/2019,10:55,42%,54%,40%,1932,772.63,1239,
WIN020,11/23/2019,10:56,42%,54%,40%,1932,772.62,1242,
WIN020,11/23/2019,10:57,42%,54%,40%,1932,772.62,1245,
WIN020,11/23/2019,10:58,42%,54%,40%,1932,772.62,1248,
WIN020,11/23/2019,10:59,42%,54%,40%,1932,772.62,1251,
WIN020,11/23/2019,11:00,42%,54%,40%,1932,772.62,1254,
WIN020,11/23/2019,11:01,42%,54%,40%,1932,772.61,1257,
WIN020,11/23/2019,11:02,42%,54%,40%,1932,772.61,1260,
WIN020,11/23/2019,11:03,42%,54%,40%,1932,772.61,1263,
WIN020,11/23/2019,11:04,42%,54%,40%,1932,772.61,1266,
WIN020,11/23/2019,11:05,30%,54%,40%,1932,772.61,1269,
WIN020,11/23/2019,11:06,30%,54%,40%,1932,772.60,1272,
WIN020,11/23/2019,11:07,30%,54%,40%,1932,772.60,1275,
WIN020,11/23/2019,11:08,30%,54%,40%,1932,772.60,1278,
WIN020,11/23/2019,11:09,30%,54%,40%,1932,772.60,1281,
WIN020,11/23/2019,11:10,30%,54%,40%,1932,772.60,1284,
WIN020,11/23/2019,11:11,30%,54%,40%,1932,772.59,1287,
WIN020,11/23/2019,11:12,30%,54%,40%,1932,772.59,1290,
WIN020,11/23/2019,11:13,30%,54%,40%,1932,772.59,1293,
WIN020,11/23/2019,11:14,30%,54%,40%,1932,772.59,1296,
WIN020,11/23/2019,11:15,30%,54%,40%,1932,772.59,1299,
WIN020,11/23/2019,11:16,30%,54%,40%,1932,772.58,1302,
WIN020,11/23/2019,11:17,30%,54%,40%,1932,772.58,1305,
WIN020,11/23/2019,11:18,30%,54%,40%,1932,772.58,1308,
WIN020,11/23/2019,11:19,30%,54%,40%,1932,772.58,1311,
WIN020,11/23/2019,11:20,30%,54%,40%,1932,772.58,1314,
WIN020,11/23/2019,11:21,30%,54%,40%,1932,772.57,1317,
WIN020,11/23/2019,11:22,30%,54%,40%,1932,772.57,1320,
WIN020,11/23/2019,11:23,30%,54%,40%,1932,772.57,1323,
WIN020,11/23/2019,11:24,30%,54%,40%,1932,772.57,1326,
WIN020,11/23/2019,11:25,30%,54%,40%,1932,772.57,1329,
WIN020,11/23/2019,11:26,30%,54%,40%,1932,772.56,1332,
WIN020,11/23/2019,11:27,30%,54%,40%,1932,772.56,1335,
WIN020,11/23/2019,11:28,30%,54%,40%,1932,772.56,1338,
WIN020,11/23/2019,11:29,30%,54%,40%,1932,772.56,1341,
WIN020,11/23/2019,11:30,30%,54%,40%,1932,772.56,1344,
WIN020,11/23/2019,11:31,30%,54%,40%,1932,772.55,1347,
WIN020,11/23/2019,11:32,30%,54%,40%,1932,772.55,1350,
WIN020,11/23/2019,11:33,30%,54%,40%,1932,772.55,1353,
WIN020,11/23/2019,11:34,30%,54%,40%,1932,772.55,1356,
WIN020,11/23/2019,11:35,30%,54%,40%,1932,772.55,1359,
WIN020,11/23/2019,11:36,30%,54%,40%,1932,772.54,1371,
WIN020,11/23/2019,11:37,30%,54%,40%,1932,772.54,1383,
WIN020,11/23/2019,11:38,30%,54%,40%,1932,772.54,1395,
WIN020,11/23/2019,11:39,30%,54%,40%,1932,772.54,1407,
WIN020,11/23/2019,11:40,30%,54%,40%,1932,772.54,1419,
WIN020,11/23/2019,11:41,30%,54%,40%,1932,772.53,1431,
WIN020,11/23/2019,11:42,30%,54%,40%,1932,772.53,1443,
WIN020,11/23/2019,11:43,30%,54%,40%,1932,772.53,1455,
WIN020,11/23/2019,11:44,30%,54%,40%,1932,772.53,1467,
WIN020,11/23/2019,11:45,30%,54%,40%,1932,772.53,1479,
WIN020,11/23/2019,11:46,55%,54%,40%,1932,772.52,1491,
WIN020,11/23/2019,11:47,55%,54%,40%,1932,772.52,1503,
WIN020,11/23/2019,11:48,55%,54%,40%,1932,772.52,1515,
WIN020,11/23/2019,11:49,55%,54%,40%,1932,772.52,1527,
WIN020,11/23/2019,11:50,55%,54%,40%,1932,772.52,1539,
WIN020,11/23/2019,11:51,55%,48%,40%,1932,772.51,1551,
WIN020,11/23/2019,11:52,55%,48%,40%,1932,772.51,1563,
WIN020,11/23/2019,11:53,55%,48%,40%,1932,772.51,1575,
WIN020,11/23/2019,11:54,55%,48%,40%,1932,772.51,1587,
WIN020,11/23/2019,11:55,55%,48%,40%,1932,772.51,1599,
WIN020,11/23/2019,11:56,55%,48%,40%,1932,772.51,1611,
WIN020,11/23/2019,11:57,55%,48%,40%,1932,772.51,1623,
WIN020,11/23/2019,11:58,55%,48%,40%,1932,772.51,1635,
WIN020,11/23/2019,11:59,55%,48%,40%,1932,772.51,1647,
WIN020,11/23/2019,12:00,55%,48%,40%,1932,772.51,1659,
WIN020,11/23/2019,12:01,55%,48%,40%,1932,772.51,1671,
WIN020,11/23/2019,12:02,55%,48%,40%,1932,772.51,1683,
WIN020,11/23/2019,12:03,55%,48%,40%,1932,772.51,1695,
WIN020,11/23/2019,12:04,55%,48%,40%,1932,772.51,1707,
WIN020,11/23/2019,12:05,55%,48%,40%,1932,772.51,1719,
WIN020,11/23/2019,12:06,55%,48%,40%,1932,772.51,1731,
WIN020,11/23/2019,12:07,55%,48%,40%,1932,772.51,1743,
WIN020,11/23/2019,12:08,55%,48%,40%,1932,772.51,1755,
WIN020,11/23/2019,12:09,55%,48%,40%,1932,772.51,1767,
WIN020,11/23/2019,12:10,55%,48%,40%,1932,772.51,1779,
WIN020,11/23/2019,12:11,55%,48%,40%,1932,772.51,1791,
WIN020,11/23/2019,12:12,55%,48%,40%,1932,772.51,1803,
WIN020,11/23/2019,12:13,55%,48%,40%,1932,772.51,1815,
WIN020,11/23/2019,12:14,55%,48%,40%,1932,772.51,1827,
WIN020,11/23/2019,12:15,55%,48%,40%,1932,772.51,1839,
WIN020,11/23/2019,12:16,55%,48%,40%,1932,772.51,1851,
WIN020,11/23/2019,12:17,55%,48%,40%,1932,772.51,1863,
WIN020,11/23/2019,12:18,55%,48%,40%,1932,772.51,1875,
WIN020,11/23/2019,12:19,55%,48%,40%,1932,772.51,1887,
WIN020,11/23/2019,12:20,55%,48%,40%,1932,772.51,1899,
WIN020,11/23/2019,12:21,55%,48%,40%,1932,772.51,1911,
WIN020,11/23/2019,12:22,55%,48%,40%,1932,772.51,1923,
WIN020,11/23/2019,12:23,55%,48%,40%,1932,772.51,1935,
WIN020,11/23/2019,12:24,55%,48%,40%,1932,772.51,1947,
WIN020,11/23/2019,12:25,55%,48%,40%,1932,772.51,1959,
WIN020,11/23/2019,12:26,55%,48%,40%,1932,772.51,1971,
WIN020,11/23/2019,12:27,55%,48%,40%,1932,772.51,1983,
WIN020,11/23/2019,12:28,55%,48%,40%,1932,772.51,1995,
WIN020,11/23/2019,12:29,55%,48%,40%,1932,772.51,2007,
WIN020,11/23/2019,12:30,55%,48%,40%,1932,772.51,2019,
WIN020,11/23/2019,12:31,55%,48%,40%,1932,772.51,2031,
WIN020,11/23/2019,12:32,55%,48%,40%,1932,772.51,2043,
WIN020,11/23/2019,12:33,55%,48%,40%,1932,772.51,2055,
WIN020,11/23/2019,12:34,55%,48%,40%,1932,772.51,2067,
WIN020,11/23/2019,12:35,55%,48%,40%,1932,772.51,2079,
WIN020,11/23/2019,12:36,55%,48%,40%,1932,772.51,2091,
WIN020,11/23/2019,12:37,55%,48%,40%,1932,772.51,2103,
WIN020,11/23/2019,12:38,55%,48%,40%,1932,772.51,2115,
WIN020,11/23/2019,12:39,27%,48%,40%,1932,772.51,2127,
WIN020,11/23/2019,12:40,27%,48%,40%,1932,772.51,2139,
WIN020,11/23/2019,12:41,27%,48%,40%,1932,772.51,2151,
WIN020,11/23/2019,12:42,27%,48%,40%,1932,772.51,2163,
WIN020,11/23/2019,12:43,27%,48%,40%,1932,772.51,2175,
WIN020,11/23/2019,12:44,27%,48%,40%,1932,772.51,2187,
WIN020,11/23/2019,12:45,27%,48%,40%,1932,772.51,2199,
WIN020,11/23/2019,12:46,27%,48%,40%,1932,772.51,2211,
WIN020,11/23/2019,12:47,27%,48%,40%,1932,772.51,2223,
WIN020,11/23/2019,12:48,27%,48%,40%,1932,772.51,2235,
WIN020,11/23/2019,12:49,27%,48%,40%,1932,772.51,2247,
WIN020,11/23/2019,12:50,27%,48%,40%,1932,772.51,2259,
WIN020,11/23/2019,12:51,27%,48%,40%,1932,772.51,2271,
WIN020,11/23/2019,12:52,27%,48%,40%,1932,772.51,2283,
WIN020,11/23/2019,12:53,27%,48%,40%,1932,772.51,2295,
WIN020,11/23/2019,12:54,27%,48%,40%,1932,772.51,2307,
WIN020,11/23/2019,12:55,27%,48%,40%,1932,772.51,2319,
WIN020,11/23/2019,12:56,27%,48%,40%,1932,772.51,2331,
WIN020,11/23/2019,12:57,27%,48%,40%,1932,772.51,2343,
WIN020,11/23/2019,12:58,27%,48%,40%,1932,772.51,2355,
WIN020,11/23/2019,12:59,27%,48%,40%,1932,772.51,2367,
WIN020,11/23/2019,13:00,27%,48%,40%,1932,772.51,2379,
WIN020,11/23/2019,13:01,27%,48%,40%,1932,772.51,2391,
WIN020,11/23/2019,13:02,27%,48%,40%,1932,772.51,2403,
WIN020,11/23/2019,13:03,27%,48%,40%,1932,772.51,2415,
WIN020,11/23/2019,13:04,27%,48%,40%,1932,772.51,2427,
WIN020,11/23/2019,13:05,27%,48%,40%,1932,772.51,2439,
WIN020,11/23/2019,13:06,27%,48%,40%,1932,772.51,2451,
WIN020,11/23/2019,13:07,27%,48%,40%,1932,772.51,2463,
WIN020,11/23/2019,13:08,27%,48%,40%,1932,772.51,2475,
WIN020,11/23/2019,13:09,27%,48%,40%,1932,772.51,2487,
WIN020,11/23/2019,13:10,27%,48%,40%,1932,772.51,2499,
WIN020,11/23/2019,13:11,27%,48%,40%,1932,772.51,2511,
WIN020,11/23/2019,13:12,27%,48%,40%,1932,772.51,2523,
WIN020,11/23/2019,13:13,27%,48%,40%,1932,772.51,2535,
WIN020,11/23/2019,13:14,27%,48%,40%,1932,772.51,2547,
WIN020,11/23/2019,13:15,27%,48%,40%,1932,772.51,2559,
WIN020,11/23/2019,13:16,27%,48%,40%,1932,772.51,2571,
WIN020,11/23/2019,13:17,27%,48%,40%,1932,772.51,2583,
WIN020,11/23/2019,13:18,27%,48%,40%,1932,772.51,2595,
WIN020,11/23/2019,13:19,27%,48%,40%,1932,772.51,2607,
WIN020,11/23/2019,13:20,27%,48%,40%,1932,772.51,2619,
WIN020,11/23/2019,13:21,27%,48%,40%,1932,772.51,2631,
WIN020,11/23/2019,13:22,27%,48%,40%,1932,772.51,2643,
WIN020,11/23/2019,13:23,27%,48%,40%,1932,772.51,2655,
WIN020,11/23/2019,13:24,27%,48%,40%,1932,772.51,2667,
WIN020,11/23/2019,13:25,27%,48%,40%,1932,772.51,2679,
WIN020,11/23/2019,13:26,27%,48%,40%,1932,772.51,2691,
WIN020,11/23/2019,13:27,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:28,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:29,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:30,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:31,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:32,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:33,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:34,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:35,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:36,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:37,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:38,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:39,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:40,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:41,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:42,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:43,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:44,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:45,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:46,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:47,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:48,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:49,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:50,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:51,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:52,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:53,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:54,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:55,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:56,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:57,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:58,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,13:59,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:00,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:01,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:02,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:03,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:04,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:05,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:06,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:07,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:08,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:09,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:10,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:11,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:12,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:13,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:14,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:15,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:16,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:17,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:18,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:19,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:20,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:21,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:22,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:23,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:24,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:25,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:26,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:27,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:28,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:29,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:30,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:31,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:32,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:33,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:34,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:35,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:36,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:37,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:38,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:39,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:40,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:41,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:42,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:43,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:44,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:45,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:46,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:47,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:48,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:49,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:50,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:51,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:52,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:53,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:54,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:55,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:56,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:57,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:58,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,14:59,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:00,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:01,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:02,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:03,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:04,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:05,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:06,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:07,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:08,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:09,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:10,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:11,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:12,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:13,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:14,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:15,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:16,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:17,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:18,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:19,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:20,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:21,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:22,27%,48%,40%,1932,772.51,2703,
WIN020,11/23/2019,15:23,27%,48%,40%,1932,772.51,2703,
