Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
UX020,11/22/2019,11:35,51%,52%,85%,712,608.12,2779,,
UX020,11/22/2019,11:36,36%,52%,85%,712,608.12,2791,,
UX020,11/22/2019,11:37,36%,52%,85%,712,608.12,2803,,
UX020,11/22/2019,11:38,36%,52%,85%,712,608.12,2815,,
UX020,11/22/2019,11:39,36%,52%,85%,712,608.11,2827,,
UX020,11/22/2019,11:40,36%,52%,85%,712,608.11,2839,,
UX020,11/22/2019,11:41,36%,52%,85%,712,608.11,2851,,
UX020,11/22/2019,11:42,36%,52%,85%,712,608.11,2863,,
UX020,11/22/2019,11:43,36%,52%,85%,712,608.11,2875,,
UX020,11/22/2019,11:44,36%,52%,85%,712,608.10,2887,,
UX020,11/22/2019,11:45,36%,52%,85%,712,608.10,2899,,
UX020,11/22/2019,11:46,36%,52%,85%,712,608.10,2911,,
UX020,11/22/2019,11:47,36%,52%,85%,712,608.10,2923,,
UX020,11/22/2019,11:48,36%,52%,85%,712,608.10,2935,,
UX020,11/22/2019,11:49,36%,52%,85%,712,608.09,2947,,
UX020,11/22/2019,11:50,46%,52%,85%,712,608.09,2959,,
UX020,11/22/2019,11:51,46%,46%,85%,712,608.09,2971,,
UX020,11/22/2019,11:52,46%,46%,85%,712,608.09,2983,,
UX020,11/22/2019,11:53,46%,46%,85%,712,608.09,2995,,
UX020,11/22/2019,11:54,46%,46%,85%,712,608.08,3007,,
UX020,11/22/2019,11:55,46%,46%,85%,712,608.08,3019,,
UX020,11/22/2019,11:56,46%,46%,85%,712,608.08,3031,,
UX020,11/22/2019,11:57,46%,46%,85%,712,608.08,3043,,
UX020,11/22/2019,11:58,46%,46%,85%,712,608.08,3055,,
UX020,11/22/2019,11:59,46%,46%,85%,712,608.07,3067,,
UX020,11/22/2019,12:00,46%,46%,85%,712,608.07,3079,,
UX020,11/22/2019,12:01,46%,46%,85%,712,608.07,3091,,
UX020,11/22/2019,12:02,46%,46%,85%,712,608.07,3103,,
UX020,11/22/2019,12:03,46%,46%,85%,712,608.07,3115,,
UX020,11/22/2019,12:04,46%,46%,85%,712,608.06,3127,,
UX020,11/22/2019,12:05,46%,46%,85%,712,608.06,3139,,
UX020,11/22/2019,12:06,46%,46%,85%,712,608.06,3151,,
UX020,11/22/2019,12:07,46%,46%,85%,712,608.06,3163,,
UX020,11/22/2019,12:08,46%,46%,85%,712,608.06,3175,,
UX020,11/22/2019,12:09,46%,46%,85%,712,608.05,3187,,
UX020,11/22/2019,12:10,46%,46%,85%,712,608.05,3199,,
UX020,11/22/2019,12:11,46%,46%,85%,712,608.05,3211,,
UX020,11/22/2019,12:12,46%,46%,85%,712,608.05,3223,,
UX020,11/22/2019,12:13,14%,46%,85%,712,608.05,3235,,
UX020,11/22/2019,12:14,14%,46%,85%,712,608.04,3247,,
UX020,11/22/2019,12:15,14%,46%,85%,712,608.04,3259,,
UX020,11/22/2019,12:16,14%,46%,85%,712,608.04,3271,,
UX020,11/22/2019,12:17,14%,46%,85%,712,608.04,3283,,
UX020,11/22/2019,12:18,14%,46%,85%,712,608.04,3295,,
UX020,11/22/2019,12:19,14%,46%,85%,712,608.03,3307,,
UX020,11/22/2019,12:20,14%,46%,85%,712,608.03,3319,,
UX020,11/22/2019,12:21,14%,46%,85%,712,608.03,3331,,
UX020,11/22/2019,12:22,14%,46%,85%,712,608.03,3343,,
UX020,11/22/2019,12:23,14%,46%,85%,712,608.03,3355,,
UX020,11/22/2019,12:24,14%,46%,85%,712,608.02,3367,,
UX020,11/22/2019,12:25,14%,46%,85%,712,608.02,3379,,
UX020,11/22/2019,12:26,14%,46%,85%,712,608.02,3391,,
UX020,11/22/2019,12:27,14%,46%,85%,712,608.02,3403,,
UX020,11/22/2019,12:28,14%,46%,85%,712,608.02,3415,,
UX020,11/22/2019,12:29,14%,46%,85%,712,608.01,3427,,
UX020,11/22/2019,12:30,14%,46%,85%,712,608.01,3439,,
UX020,11/22/2019,12:31,14%,46%,85%,712,608.01,3451,,
UX020,11/22/2019,12:32,14%,46%,85%,712,608.01,3463,,
UX020,11/22/2019,12:33,14%,46%,85%,712,608.01,3475,,
UX020,11/22/2019,12:34,14%,46%,85%,712,608.00,3487,,
UX020,11/22/2019,12:35,14%,46%,85%,712,608.00,3499,,
UX020,11/22/2019,12:36,14%,46%,85%,712,608.00,3511,,
UX020,11/22/2019,12:37,14%,46%,85%,712,608.00,3523,,
UX020,11/22/2019,12:38,14%,46%,85%,712,608.00,3535,,
UX020,11/22/2019,12:39,14%,46%,85%,712,607.99,3547,,
UX020,11/22/2019,12:40,14%,46%,85%,712,607.99,3559,,
UX020,11/22/2019,12:41,14%,46%,85%,712,607.99,3571,,
UX020,11/22/2019,12:42,14%,46%,85%,712,607.99,3583,,
UX020,11/22/2019,12:43,14%,46%,85%,712,607.99,3595,,
UX020,11/22/2019,12:44,14%,46%,85%,712,607.98,3607,,
UX020,11/22/2019,12:45,14%,46%,85%,712,607.98,3619,,
UX020,11/22/2019,12:46,14%,46%,85%,712,607.98,3631,,
UX020,11/22/2019,12:47,14%,46%,85%,712,607.98,3643,,
UX020,11/22/2019,12:48,14%,46%,85%,712,607.98,3655,,
UX020,11/22/2019,12:49,14%,46%,85%,712,607.97,3667,,
UX020,11/22/2019,12:50,14%,46%,85%,712,607.97,3679,,
UX020,11/22/2019,12:51,14%,46%,85%,712,607.97,3691,,
UX020,11/22/2019,12:52,14%,46%,85%,712,607.97,3703,,
UX020,11/22/2019,12:53,14%,46%,85%,712,607.97,3715,,
UX020,11/22/2019,12:54,14%,46%,85%,712,607.96,3727,,
UX020,11/22/2019,12:55,14%,46%,85%,712,607.96,3739,,
UX020,11/22/2019,12:56,14%,46%,85%,712,607.96,3751,,
UX020,11/22/2019,12:57,14%,46%,85%,712,607.96,3763,,
UX020,11/22/2019,12:58,14%,46%,85%,712,607.96,3775,,
UX020,11/22/2019,12:59,14%,46%,85%,712,607.95,3787,,
UX020,11/22/2019,13:00,14%,46%,85%,712,607.95,3799,,
UX020,11/22/2019,13:01,14%,46%,85%,712,607.95,3811,,
UX020,11/22/2019,13:02,14%,46%,85%,712,607.95,3823,,
UX020,11/22/2019,13:03,14%,41%,85%,712,607.95,3835,,
UX020,11/22/2019,13:04,14%,41%,85%,712,607.94,3847,,
UX020,11/22/2019,13:05,14%,41%,85%,712,607.94,3859,,
UX020,11/22/2019,13:06,14%,41%,85%,712,607.94,3871,,
UX020,11/22/2019,13:07,14%,41%,85%,712,607.94,3883,,
UX020,11/22/2019,13:08,14%,41%,85%,712,607.94,3895,,
UX020,11/22/2019,13:09,14%,41%,85%,712,607.93,3907,,
UX020,11/22/2019,13:10,14%,41%,85%,712,607.93,3919,,
UX020,11/22/2019,13:11,14%,41%,85%,712,607.93,3931,,
UX020,11/22/2019,13:12,14%,41%,85%,712,607.93,3943,,
UX020,11/22/2019,13:13,14%,41%,85%,712,607.93,3955,,
UX020,11/22/2019,13:14,14%,41%,85%,712,607.92,3967,,
UX020,11/22/2019,13:15,14%,41%,85%,712,607.92,3979,,
UX020,11/22/2019,13:16,14%,41%,85%,712,607.92,3991,,
UX020,11/22/2019,13:17,14%,41%,85%,712,607.92,4003,,
UX020,11/22/2019,13:18,14%,41%,85%,712,607.92,4015,,
UX020,11/22/2019,13:19,14%,41%,85%,712,607.91,4027,,
UX020,11/22/2019,13:20,14%,41%,85%,712,607.91,4039,,
UX020,11/22/2019,13:21,14%,41%,85%,712,607.91,4051,,
UX020,11/22/2019,13:22,14%,41%,85%,712,607.91,4063,,
UX020,11/22/2019,13:23,14%,41%,85%,712,607.91,4075,,
UX020,11/22/2019,13:24,14%,41%,85%,712,607.90,4087,,
UX020,11/22/2019,13:25,14%,41%,85%,712,607.90,4099,,
UX020,11/22/2019,13:26,14%,41%,85%,712,607.90,4111,,
UX020,11/22/2019,13:27,14%,41%,85%,712,607.90,4123,,
UX020,11/22/2019,13:28,14%,41%,85%,712,607.90,4123,,
UX020,11/22/2019,13:29,14%,41%,85%,712,607.89,4123,,
UX020,11/22/2019,13:30,14%,41%,85%,712,607.89,4123,,
UX020,11/22/2019,13:31,14%,41%,85%,712,607.89,4123,,
UX020,11/22/2019,13:32,14%,41%,85%,712,607.89,4123,,
UX020,11/22/2019,13:33,14%,41%,85%,712,607.89,4123,,
UX020,11/22/2019,13:34,14%,41%,85%,712,607.88,4123,,
UX020,11/22/2019,13:35,14%,41%,85%,712,607.88,4123,,
UX020,11/22/2019,13:36,14%,41%,85%,712,607.88,4123,,
UX020,11/22/2019,13:37,14%,41%,85%,712,607.88,4123,,
UX020,11/22/2019,13:38,14%,41%,85%,712,607.88,4123,,
UX020,11/22/2019,13:39,14%,41%,85%,712,607.87,4123,,
UX020,11/22/2019,13:40,14%,41%,85%,712,607.87,4123,,
UX020,11/22/2019,13:41,14%,41%,85%,712,607.87,4123,,
UX020,11/22/2019,13:42,14%,41%,85%,712,607.87,4123,,
UX020,11/22/2019,13:43,14%,41%,85%,712,607.87,4123,,
UX020,11/22/2019,13:44,14%,41%,85%,712,607.86,4123,,
UX020,11/22/2019,13:45,14%,41%,85%,712,607.86,4123,,
UX020,11/22/2019,13:46,14%,41%,85%,712,607.86,4123,,
UX020,11/22/2019,13:47,14%,41%,85%,712,607.85,4123,,
UX020,11/22/2019,13:48,14%,41%,85%,712,607.85,4123,,
UX020,11/22/2019,13:49,14%,41%,85%,712,607.84,4123,,
UX020,11/22/2019,13:50,14%,41%,85%,712,607.84,4123,,
UX020,11/22/2019,13:51,14%,41%,85%,712,607.83,4123,,
UX020,11/22/2019,13:52,14%,41%,85%,712,607.82,4123,,
UX020,11/22/2019,13:53,14%,41%,85%,712,607.82,4123,,
UX020,11/22/2019,13:54,14%,41%,85%,712,607.81,4123,,
UX020,11/22/2019,13:55,14%,41%,85%,712,607.81,4123,,
UX020,11/22/2019,13:56,14%,41%,85%,712,607.80,4123,,
UX020,11/22/2019,13:57,14%,41%,85%,712,607.79,4123,,
UX020,11/22/2019,13:58,14%,41%,85%,712,607.79,4123,,
UX020,11/22/2019,13:59,14%,41%,85%,712,607.78,4123,,
UX020,11/22/2019,14:00,14%,41%,85%,712,607.78,4123,,
UX020,11/22/2019,14:01,14%,41%,85%,712,607.77,4123,,
UX020,11/22/2019,14:02,14%,41%,85%,712,607.76,4123,,
UX020,11/22/2019,14:03,14%,41%,85%,712,607.76,4123,,
UX020,11/22/2019,14:04,14%,41%,85%,712,607.75,4123,,
UX020,11/22/2019,14:05,14%,41%,85%,712,607.75,4123,,
UX020,11/22/2019,14:06,14%,41%,85%,712,607.74,4123,,
UX020,11/22/2019,14:07,14%,41%,85%,712,607.73,4123,,
UX020,11/22/2019,14:08,14%,41%,85%,712,607.73,4123,,
UX020,11/22/2019,14:09,14%,41%,85%,712,607.72,4123,,
UX020,11/22/2019,14:10,14%,41%,85%,712,607.72,4123,,
UX020,11/22/2019,14:11,14%,41%,85%,712,607.71,4123,,
UX020,11/22/2019,14:12,14%,41%,85%,712,607.70,4123,,
UX020,11/22/2019,14:13,14%,41%,85%,712,607.70,4123,,
UX020,11/22/2019,14:14,14%,41%,85%,712,607.69,4123,,
UX020,11/22/2019,14:15,14%,41%,85%,712,607.69,4123,,
UX020,11/22/2019,14:16,14%,41%,85%,712,607.68,4123,,
UX020,11/22/2019,14:17,14%,41%,85%,712,607.67,4123,,
UX020,11/22/2019,14:18,14%,41%,85%,712,607.67,4123,,
UX020,11/22/2019,14:19,14%,41%,85%,712,607.66,4123,,
UX020,11/22/2019,14:20,14%,41%,85%,712,607.66,4123,,
UX020,11/22/2019,14:21,14%,41%,85%,712,607.65,4123,,
UX020,11/22/2019,14:22,14%,41%,85%,712,607.64,4123,,
UX020,11/22/2019,14:23,14%,41%,85%,712,607.64,4123,,
UX020,11/22/2019,14:24,14%,41%,85%,712,607.63,4123,,
UX020,11/22/2019,14:25,14%,41%,85%,712,607.63,4123,,
UX020,11/22/2019,14:26,14%,41%,85%,712,607.62,4123,,
UX020,11/22/2019,14:27,14%,41%,85%,712,607.61,4123,,
UX020,11/22/2019,14:28,14%,41%,85%,712,607.61,4123,,
UX020,11/22/2019,14:29,14%,41%,85%,712,607.60,4123,,
UX020,11/22/2019,14:30,14%,41%,85%,712,607.60,4123,,
UX020,11/22/2019,14:31,14%,41%,85%,712,607.59,4123,,
UX020,11/22/2019,14:32,14%,41%,85%,712,607.58,4123,,
UX020,11/22/2019,14:33,14%,41%,85%,712,607.58,4123,,
UX020,11/22/2019,14:34,14%,41%,85%,712,607.58,4123,,
UX020,11/22/2019,14:35,14%,41%,85%,712,607.57,4123,,
UX020,11/22/2019,14:36,14%,41%,85%,712,607.57,4123,,
UX020,11/22/2019,14:37,14%,41%,85%,712,607.57,4123,,
UX020,11/22/2019,14:38,14%,41%,85%,712,607.56,4123,,
UX020,11/22/2019,14:39,14%,41%,85%,712,607.56,4123,,
UX020,11/22/2019,14:40,14%,41%,85%,712,607.56,4123,,
UX020,11/22/2019,14:41,14%,41%,85%,712,607.55,4123,,
UX020,11/22/2019,14:42,14%,41%,85%,712,607.55,4123,,
UX020,11/22/2019,14:43,14%,41%,85%,712,607.55,4123,,
UX020,11/22/2019,14:44,14%,41%,85%,712,607.55,4123,,
UX020,11/22/2019,14:45,14%,41%,85%,712,607.54,4123,,
UX020,11/22/2019,14:46,14%,41%,85%,712,607.54,4123,,
UX020,11/22/2019,14:47,14%,41%,85%,712,607.54,4123,,
UX020,11/22/2019,14:48,14%,41%,85%,712,607.53,4123,,
UX020,11/22/2019,14:49,14%,41%,85%,712,607.53,4123,,
UX020,11/22/2019,14:50,14%,41%,85%,712,607.53,4123,,
UX020,11/22/2019,14:51,14%,41%,85%,712,607.52,4123,,
UX020,11/22/2019,14:52,14%,41%,85%,712,607.52,4123,,
UX020,11/22/2019,14:53,14%,41%,85%,712,607.52,4123,,
UX020,11/22/2019,14:54,14%,41%,85%,712,607.52,4123,,
UX020,11/22/2019,14:55,14%,41%,85%,712,607.51,4123,,
UX020,11/22/2019,14:56,14%,41%,85%,712,607.51,4123,,
UX020,11/22/2019,14:57,14%,41%,85%,712,607.51,4123,,
UX020,11/22/2019,14:58,14%,41%,85%,712,607.51,4123,,
UX020,11/22/2019,14:59,14%,41%,85%,712,607.51,4123,,
UX020,11/22/2019,15:00,14%,41%,85%,712,607.50,4123,,
UX020,11/22/2019,15:01,14%,41%,85%,712,607.50,4123,,
UX020,11/22/2019,15:02,14%,41%,85%,712,607.50,4123,,
UX020,11/22/2019,15:03,14%,41%,85%,712,607.50,4123,,
UX020,11/22/2019,15:04,14%,41%,85%,712,607.50,4123,,
UX020,11/22/2019,15:05,14%,41%,85%,712,607.49,4123,,
UX020,11/22/2019,15:06,14%,41%,85%,712,607.49,4123,,
UX020,11/22/2019,15:07,14%,41%,85%,712,607.49,4123,,
UX020,11/22/2019,15:08,14%,41%,85%,712,607.49,4123,,
UX020,11/22/2019,15:09,14%,41%,85%,712,607.49,4123,,
UX020,11/22/2019,15:10,14%,41%,85%,712,607.48,4123,,
UX020,11/22/2019,15:11,14%,41%,85%,712,607.48,4123,,
UX020,11/22/2019,15:12,14%,41%,85%,712,607.48,4123,,
UX020,11/22/2019,15:13,14%,41%,85%,712,607.48,4123,,
UX020,11/22/2019,15:14,14%,41%,85%,712,607.48,4123,,
UX020,11/22/2019,15:15,14%,41%,85%,712,607.47,4123,,
UX020,11/22/2019,15:16,14%,41%,85%,712,607.47,4123,,
UX020,11/22/2019,15:17,14%,41%,85%,712,607.47,4123,,
UX020,11/22/2019,15:18,14%,41%,85%,712,607.47,4123,,
UX020,11/22/2019,15:19,14%,41%,85%,712,607.47,4123,,
UX020,11/22/2019,15:20,14%,41%,85%,712,607.46,4123,,
UX020,11/22/2019,15:21,14%,41%,85%,712,607.46,4123,,
UX020,11/22/2019,15:22,14%,41%,85%,712,607.46,4123,,
UX020,11/22/2019,15:23,14%,41%,85%,712,607.46,4123,,
UX020,11/22/2019,15:24,14%,41%,85%,712,607.46,4123,,
UX020,11/22/2019,15:25,14%,41%,85%,712,607.45,4123,,
UX020,11/22/2019,15:26,14%,41%,85%,712,607.45,4123,,
UX020,11/22/2019,15:27,14%,41%,85%,712,607.45,4123,,
UX020,11/22/2019,15:28,14%,41%,85%,712,607.45,4123,,
UX020,11/22/2019,15:29,14%,41%,85%,712,607.45,4123,,
UX020,11/22/2019,15:30,14%,41%,85%,712,607.44,4123,,
UX020,11/22/2019,15:31,14%,41%,85%,712,607.44,4123,,
UX020,11/22/2019,15:32,14%,41%,85%,712,607.44,4123,,
UX020,11/22/2019,15:33,14%,41%,85%,712,607.44,4123,,
UX020,11/22/2019,15:34,14%,41%,85%,712,607.44,4123,,
UX020,11/22/2019,15:35,14%,41%,85%,712,607.43,4123,,
UX020,11/22/2019,15:36,14%,41%,85%,712,607.43,4123,,
UX020,11/22/2019,15:37,14%,41%,85%,712,607.43,4123,,
UX020,11/22/2019,15:38,14%,41%,85%,712,607.43,4123,,
UX020,11/22/2019,15:39,14%,41%,85%,712,607.43,4123,,
UX020,11/22/2019,15:40,14%,41%,85%,712,607.42,4123,,
UX020,11/22/2019,15:41,14%,41%,85%,712,607.42,4123,,
UX020,11/22/2019,15:42,14%,41%,85%,712,607.42,4123,,
UX020,11/22/2019,15:43,14%,41%,85%,712,607.42,4123,,
UX020,11/22/2019,15:44,14%,41%,85%,712,607.42,4123,,
UX020,11/22/2019,15:45,14%,41%,85%,712,607.41,4123,,
UX020,11/22/2019,15:46,14%,41%,85%,712,607.41,4123,,
UX020,11/22/2019,15:47,14%,41%,85%,712,607.41,4123,,
UX020,11/22/2019,15:48,14%,41%,85%,712,607.41,4123,,
UX020,11/22/2019,15:49,14%,41%,85%,712,607.41,4123,,
UX020,11/22/2019,15:50,14%,41%,85%,712,607.40,4123,,
UX020,11/22/2019,15:51,14%,41%,85%,712,607.40,4123,,
UX020,11/22/2019,15:52,14%,59%,85%,712,607.40,4123,,
UX020,11/22/2019,15:53,14%,59%,85%,712,607.40,4123,,
UX020,11/22/2019,15:54,14%,59%,85%,712,607.40,3191,,
UX020,11/22/2019,15:55,14%,59%,85%,712,607.39,3096,,
UX020,11/22/2019,15:56,14%,59%,85%,712,607.39,3001,,
UX020,11/22/2019,15:57,14%,59%,85%,712,607.39,2906,,
UX020,11/22/2019,15:58,14%,59%,85%,712,607.39,2811,,
UX020,11/22/2019,15:59,14%,59%,85%,712,607.39,2716,,
UX020,11/22/2019,16:00,14%,59%,85%,712,607.38,2621,,
UX020,11/22/2019,16:01,14%,59%,85%,712,607.38,2526,,
UX020,11/22/2019,16:02,14%,59%,85%,712,607.38,2431,,
UX020,11/22/2019,16:03,14%,59%,85%,712,607.38,2336,,
UX020,11/22/2019,16:04,14%,59%,85%,712,607.38,2241,,
UX020,11/22/2019,16:05,14%,59%,85%,712,607.37,2146,,
UX020,11/22/2019,16:06,14%,59%,85%,712,607.37,2051,,
UX020,11/22/2019,16:07,14%,59%,85%,712,607.37,2034,,
UX020,11/22/2019,16:08,14%,59%,85%,712,607.37,2017,,
UX020,11/22/2019,16:09,14%,59%,85%,712,607.37,2000,,
UX020,11/22/2019,16:10,46%,59%,85%,712,607.36,1983,,
UX020,11/22/2019,16:11,46%,59%,85%,712,607.36,1966,,
UX020,11/22/2019,16:12,46%,59%,85%,712,607.36,1949,,
UX020,11/22/2019,16:13,46%,59%,85%,712,607.36,1932,,
UX020,11/22/2019,16:14,46%,59%,85%,712,607.36,1915,,
UX020,11/22/2019,16:15,46%,59%,85%,712,607.35,1898,,
UX020,11/22/2019,16:16,46%,59%,85%,712,607.35,1881,,
UX020,11/22/2019,16:17,46%,59%,85%,712,607.35,1864,,
UX020,11/22/2019,16:18,46%,59%,85%,712,607.35,1847,,
UX020,11/22/2019,16:19,46%,59%,85%,712,607.35,1830,,
UX020,11/22/2019,16:20,46%,59%,85%,712,607.34,1813,,
UX020,11/22/2019,16:21,46%,62%,85%,712,607.34,1796,,
UX020,11/22/2019,16:22,46%,62%,85%,712,607.34,1779,,
UX020,11/22/2019,16:23,46%,62%,85%,712,607.34,1762,,
UX020,11/22/2019,16:24,46%,62%,85%,712,607.34,1745,,
UX020,11/22/2019,16:25,46%,62%,85%,712,607.33,1728,,
UX020,11/22/2019,16:26,46%,62%,85%,712,607.33,1711,,
UX020,11/22/2019,16:27,46%,62%,85%,712,607.33,1694,,
UX020,11/22/2019,16:28,46%,62%,85%,712,607.33,1677,,
UX020,11/22/2019,16:29,46%,62%,85%,712,607.33,1660,,
UX020,11/22/2019,16:30,46%,62%,85%,712,607.32,1643,,
UX020,11/22/2019,16:31,46%,62%,85%,712,607.32,1626,,
UX020,11/22/2019,16:32,46%,62%,85%,712,607.32,1609,,
UX020,11/22/2019,16:33,46%,62%,85%,712,607.32,1592,,
UX020,11/22/2019,16:34,58%,62%,85%,712,607.32,1575,,
UX020,11/22/2019,16:35,58%,62%,85%,712,607.31,1558,,
UX020,11/22/2019,16:36,58%,62%,85%,712,607.31,1541,,
UX020,11/22/2019,16:37,58%,62%,85%,712,607.31,1524,,
UX020,11/22/2019,16:38,58%,62%,85%,712,607.31,1507,,
UX020,11/22/2019,16:39,58%,62%,85%,712,607.31,1490,,
UX020,11/22/2019,16:40,58%,62%,85%,712,607.30,1473,,
UX020,11/22/2019,16:41,58%,62%,85%,712,607.30,1456,,
UX020,11/22/2019,16:42,58%,62%,85%,712,607.30,1439,,
UX020,11/22/2019,16:43,58%,62%,85%,712,607.30,1422,,
UX020,11/22/2019,16:44,50%,62%,85%,712,607.30,1405,,
UX020,11/22/2019,16:45,50%,62%,85%,712,607.29,1388,,
UX020,11/22/2019,16:46,50%,62%,85%,712,607.29,1371,,
UX020,11/22/2019,16:47,50%,62%,85%,712,607.29,1354,,
UX020,11/22/2019,16:48,50%,62%,85%,712,607.29,1337,,
UX020,11/22/2019,16:49,50%,62%,85%,712,607.29,1320,,
UX020,11/22/2019,16:50,50%,62%,85%,712,607.28,1303,,
UX020,11/22/2019,16:51,50%,62%,85%,712,607.28,1286,,
UX020,11/22/2019,16:52,50%,62%,85%,712,607.28,1269,,
UX020,11/22/2019,16:53,50%,62%,85%,712,607.28,1252,,
UX020,11/22/2019,16:54,50%,62%,85%,712,607.28,1235,,
UX020,11/22/2019,16:55,50%,62%,85%,712,607.27,1218,,
UX020,11/22/2019,16:56,50%,62%,85%,712,607.27,1201,,
UX020,11/22/2019,16:57,50%,62%,85%,712,607.27,1184,,
UX020,11/22/2019,16:58,50%,62%,85%,712,607.27,1167,,
UX020,11/22/2019,16:59,50%,62%,85%,712,607.27,1150,,
UX020,11/22/2019,17:00,50%,62%,85%,712,607.26,1133,,
UX020,11/22/2019,17:01,50%,62%,85%,712,607.26,1116,,
UX020,11/22/2019,17:02,50%,62%,85%,712,607.26,1099,,
UX020,11/22/2019,17:03,50%,62%,85%,712,607.26,1082,,
UX020,11/22/2019,17:04,50%,62%,85%,712,607.26,1065,,
UX020,11/22/2019,17:05,50%,62%,85%,712,607.25,1048,,
UX020,11/22/2019,17:06,50%,62%,85%,712,607.25,1031,,
UX020,11/22/2019,17:07,50%,62%,85%,712,607.25,1014,,
UX020,11/22/2019,17:08,50%,62%,85%,712,607.25,997,,
UX020,11/22/2019,17:09,50%,62%,85%,712,607.25,980,,
UX020,11/22/2019,17:10,50%,62%,85%,712,607.24,963,,
UX020,11/22/2019,17:11,50%,62%,85%,712,607.24,946,,
UX020,11/22/2019,17:12,50%,62%,85%,712,607.24,929,,
UX020,11/22/2019,17:13,50%,62%,85%,712,607.24,912,,
UX020,11/22/2019,17:14,50%,62%,85%,712,607.24,895,,
UX020,11/22/2019,17:15,50%,62%,85%,712,607.23,878,,
UX020,11/22/2019,17:16,50%,62%,85%,712,607.23,861,,
UX020,11/22/2019,17:17,50%,62%,85%,712,607.23,844,,
UX020,11/22/2019,17:18,50%,62%,85%,712,607.23,827,,
UX020,11/22/2019,17:19,50%,62%,85%,712,607.23,810,,
UX020,11/22/2019,17:20,64%,62%,85%,712,607.22,793,,
UX020,11/22/2019,17:21,64%,62%,85%,712,607.22,776,,
UX020,11/22/2019,17:22,64%,62%,85%,712,607.22,759,,
UX020,11/22/2019,17:23,64%,62%,85%,712,607.22,742,,
UX020,11/22/2019,17:24,64%,62%,85%,712,607.22,725,,
UX020,11/22/2019,17:25,64%,62%,85%,712,607.21,708,,
UX020,11/22/2019,17:26,64%,62%,85%,712,607.21,691,,
UX020,11/22/2019,17:27,64%,62%,85%,712,607.21,674,,
UX020,11/22/2019,17:28,64%,62%,85%,712,607.21,657,,
UX020,11/22/2019,17:29,64%,62%,85%,712,607.21,654,,
UX020,11/22/2019,17:30,64%,62%,85%,712,607.20,651,,
UX020,11/22/2019,17:31,64%,62%,85%,712,607.20,648,,
UX020,11/22/2019,17:32,64%,62%,85%,712,607.20,645,,
UX020,11/22/2019,17:33,64%,62%,85%,712,607.20,642,,
UX020,11/22/2019,17:34,69%,62%,85%,712,607.20,639,,
UX020,11/22/2019,17:35,69%,62%,85%,712,607.19,636,,
UX020,11/22/2019,17:36,69%,62%,85%,712,607.19,633,,
UX020,11/22/2019,17:37,69%,62%,85%,712,607.19,630,,
UX020,11/22/2019,17:38,69%,62%,85%,712,607.19,627,,
UX020,11/22/2019,17:39,69%,62%,85%,712,607.19,624,,
UX020,11/22/2019,17:40,69%,62%,85%,712,607.18,621,,
UX020,11/22/2019,17:41,69%,62%,85%,712,607.18,618,,
UX020,11/22/2019,17:42,69%,62%,85%,712,607.18,615,,
UX020,11/22/2019,17:43,69%,64%,85%,712,607.18,612,,
UX020,11/22/2019,17:44,69%,64%,85%,712,607.18,609,,
UX020,11/22/2019,17:45,69%,64%,85%,712,607.17,606,,
UX020,11/22/2019,17:46,69%,64%,85%,712,607.17,603,,
UX020,11/22/2019,17:47,69%,64%,85%,712,607.17,600,,
UX020,11/22/2019,17:48,69%,64%,85%,712,607.17,597,,
UX020,11/22/2019,17:49,69%,64%,85%,712,607.17,594,,
UX020,11/22/2019,17:50,69%,64%,85%,712,607.16,591,,
UX020,11/22/2019,17:51,69%,64%,85%,712,607.16,588,,
UX020,11/22/2019,17:52,69%,64%,85%,712,607.16,585,,
UX020,11/22/2019,17:53,69%,64%,85%,712,607.16,582,,
UX020,11/22/2019,17:54,69%,64%,85%,712,607.16,579,,
UX020,11/22/2019,17:55,69%,64%,85%,712,607.15,576,,
UX020,11/22/2019,17:56,69%,64%,85%,712,607.15,573,,
UX020,11/22/2019,17:57,69%,64%,85%,712,607.15,570,,
UX020,11/22/2019,17:58,69%,64%,85%,712,607.15,567,,
UX020,11/22/2019,17:59,69%,64%,85%,712,607.15,564,,
UX020,11/22/2019,18:00,69%,64%,85%,712,607.14,561,,
UX020,11/22/2019,18:01,69%,64%,85%,712,607.14,558,,
UX020,11/22/2019,18:02,69%,64%,85%,712,607.14,555,,
UX020,11/22/2019,18:03,69%,64%,85%,712,607.14,552,,
UX020,11/22/2019,18:04,69%,64%,85%,712,607.14,549,,
UX020,11/22/2019,18:05,69%,64%,85%,712,607.13,546,,
UX020,11/22/2019,18:06,69%,64%,85%,712,607.13,543,,
UX020,11/22/2019,18:07,69%,64%,85%,712,607.13,540,,
UX020,11/22/2019,18:08,69%,64%,85%,712,607.13,537,,
UX020,11/22/2019,18:09,69%,64%,85%,712,607.13,534,,
UX020,11/22/2019,18:10,69%,64%,85%,712,607.12,531,,
UX020,11/22/2019,18:11,69%,64%,85%,712,607.12,524,,
UX020,11/22/2019,18:12,69%,64%,85%,712,607.12,517,,
UX020,11/22/2019,18:13,69%,64%,85%,712,607.12,510,,
