Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
WIN010,11/23/2019,4:11,72%,52%,56%,800,445.49,22,,
WIN010,11/23/2019,4:12,72%,52%,56%,800,445.29,22,,
WIN010,11/23/2019,4:13,78%,61%,56%,800,445.09,22,,
WIN010,11/23/2019,4:14,78%,61%,56%,800,444.89,22,,
WIN010,11/23/2019,4:15,78%,61%,56%,800,444.69,22,,
WIN010,11/23/2019,4:16,78%,61%,56%,800,444.49,22,,
WIN010,11/23/2019,4:17,78%,61%,56%,800,444.29,22,,
WIN010,11/23/2019,4:18,78%,61%,56%,800,444.09,22,,
WIN010,11/23/2019,4:19,78%,61%,55%,800,443.89,22,,
WIN010,11/23/2019,4:20,78%,61%,55%,800,443.69,22,,
WIN010,11/23/2019,4:21,92%,85%,56%,800,444.89,22,,
WIN010,11/23/2019,4:22,92%,85%,56%,800,446.09,22,,
WIN010,11/23/2019,4:23,92%,85%,56%,800,447.29,22,,
WIN010,11/23/2019,4:24,92%,85%,56%,800,448.49,22,,
WIN010,11/23/2019,4:25,92%,85%,56%,800,449.69,22,,
WIN010,11/23/2019,4:26,92%,85%,56%,800,450.89,22,,
WIN010,11/23/2019,4:27,92%,85%,57%,800,452.09,22,,
WIN010,11/23/2019,4:28,92%,85%,57%,800,453.29,22,,
WIN010,11/23/2019,4:29,92%,85%,57%,800,454.49,22,,
WIN010,11/23/2019,4:30,92%,85%,57%,800,455.69,22,,
WIN010,11/23/2019,4:31,92%,85%,57%,800,456.89,22,,
WIN010,11/23/2019,4:32,92%,85%,57%,800,458.09,22,,
WIN010,11/23/2019,4:33,92%,85%,57%,800,459.29,22,,
WIN010,11/23/2019,4:34,92%,85%,57%,800,459.89,22,,
WIN010,11/23/2019,4:35,92%,85%,58%,800,461.09,22,,
WIN010,11/23/2019,4:36,92%,85%,58%,800,462.29,22,,
WIN010,11/23/2019,4:37,92%,85%,58%,800,463.49,22,,
WIN010,11/23/2019,4:38,92%,85%,58%,800,464.69,22,,
WIN010,11/23/2019,4:39,92%,85%,58%,800,465.89,22,,
WIN010,11/23/2019,4:40,92%,85%,58%,800,467.09,22,,
WIN010,11/23/2019,4:41,92%,85%,59%,800,468.29,22,,
WIN010,11/23/2019,4:42,92%,85%,59%,800,469.49,22,,
WIN010,11/23/2019,4:43,92%,85%,59%,800,471.89,22,,
WIN010,11/23/2019,4:44,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:45,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:46,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:47,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:48,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:49,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:50,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:51,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:52,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:53,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:54,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:55,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:56,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:57,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:58,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,4:59,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:00,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:01,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:02,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:03,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:04,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:05,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:06,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:07,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:08,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:09,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:10,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:11,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:12,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:13,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:14,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:15,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:16,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:17,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:18,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:19,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:20,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:21,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:22,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:23,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:24,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:25,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:26,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:27,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:28,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:29,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:30,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:31,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:32,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:33,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:34,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:35,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:36,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:37,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:38,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:39,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:40,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:41,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:42,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:43,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:44,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:45,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:46,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:47,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:48,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:49,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:50,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:51,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:52,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:53,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:54,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:55,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:56,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:57,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:58,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,5:59,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:00,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:01,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:02,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:03,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:04,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:05,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:06,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:07,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:08,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:09,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:10,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:11,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:12,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:13,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:14,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:15,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:16,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:17,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:18,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:19,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:20,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:21,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:22,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:23,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:24,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:25,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:26,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:27,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:28,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:29,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:30,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:31,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:32,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:33,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:34,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:35,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:36,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:37,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:38,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:39,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:40,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:41,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:42,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:43,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:44,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:45,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:46,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:47,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:48,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:49,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:50,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:51,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:52,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:53,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:54,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:55,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:56,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:57,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:58,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,6:59,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:00,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:01,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:02,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:03,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:04,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:05,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:06,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:07,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:08,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:09,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:10,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:11,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:12,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:13,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:14,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:15,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:16,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:17,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:18,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:19,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:20,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:21,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:22,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:23,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:24,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:25,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:26,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:27,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:28,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:29,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:30,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:31,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:32,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:33,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:34,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:35,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:36,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:37,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:38,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:39,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:40,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:41,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:42,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:43,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:44,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:45,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:46,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:47,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:48,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:49,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:50,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:51,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:52,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:53,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:54,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:55,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:56,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:57,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:58,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,7:59,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:00,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:01,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:02,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:03,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:04,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:05,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:06,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:07,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:08,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:09,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:10,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:11,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:12,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:13,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:14,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:15,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:16,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:17,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:18,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:19,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:20,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:21,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:22,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:23,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:24,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:25,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:26,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:27,99%,99%,59%,800,471.89,0,,
WIN010,11/23/2019,8:28,76%,84%,59%,800,471.89,2,,
WIN010,11/23/2019,8:29,76%,82%,59%,800,471.89,9,,
WIN010,11/23/2019,8:30,76%,81%,59%,800,471.89,21,,
WIN010,11/23/2019,8:31,76%,80%,59%,800,471.89,35,,
WIN010,11/23/2019,8:32,76%,79%,59%,800,471.89,69,,
WIN010,11/23/2019,8:33,76%,58%,59%,800,471.89,75,,
WIN010,11/23/2019,8:34,76%,79%,59%,800,471.89,91,,
WIN010,11/23/2019,8:35,76%,79%,59%,800,471.89,107,,
WIN010,11/23/2019,8:36,76%,79%,59%,800,471.89,123,,
WIN010,11/23/2019,8:37,76%,79%,59%,800,471.89,139,,
WIN010,11/23/2019,8:38,76%,79%,59%,800,471.89,155,,
WIN010,11/23/2019,8:39,76%,79%,59%,800,471.89,171,,
WIN010,11/23/2019,8:40,76%,79%,59%,800,471.89,187,,
WIN010,11/23/2019,8:41,76%,66%,59%,800,471.89,203,,
WIN010,11/23/2019,8:42,76%,66%,59%,800,471.89,219,,
WIN010,11/23/2019,8:43,76%,66%,59%,800,471.89,235,,
WIN010,11/23/2019,8:44,76%,66%,59%,800,471.89,251,,
WIN010,11/23/2019,8:45,76%,66%,59%,800,471.89,267,,
WIN010,11/23/2019,8:46,76%,66%,59%,800,471.88,283,,
WIN010,11/23/2019,8:47,76%,66%,59%,800,471.88,299,,
WIN010,11/23/2019,8:48,76%,66%,59%,800,471.88,315,,
WIN010,11/23/2019,8:49,76%,66%,59%,800,471.88,331,,
WIN010,11/23/2019,8:50,76%,66%,59%,800,471.88,347,,
WIN010,11/23/2019,8:51,76%,62%,59%,800,471.87,363,,
WIN010,11/23/2019,8:52,76%,62%,59%,800,471.87,379,,
WIN010,11/23/2019,8:53,76%,62%,59%,800,471.87,395,,
WIN010,11/23/2019,8:54,76%,62%,59%,800,471.87,411,,
WIN010,11/23/2019,8:55,76%,62%,59%,800,471.87,427,,
WIN010,11/23/2019,8:56,76%,62%,59%,800,471.86,443,,
WIN010,11/23/2019,8:57,76%,62%,59%,800,471.86,459,,
WIN010,11/23/2019,8:58,76%,62%,59%,800,471.86,475,,
WIN010,11/23/2019,8:59,76%,62%,59%,800,471.86,491,,
WIN010,11/23/2019,9:00,76%,62%,59%,800,471.86,491,,
WIN010,11/23/2019,9:01,76%,62%,59%,800,471.85,491,,
WIN010,11/23/2019,9:02,76%,62%,59%,800,471.85,491,,
WIN010,11/23/2019,9:03,76%,62%,59%,800,471.85,491,,
WIN010,11/23/2019,9:04,64%,62%,59%,800,471.85,491,,
WIN010,11/23/2019,9:05,64%,62%,59%,800,471.85,491,,
WIN010,11/23/2019,9:06,64%,62%,59%,800,471.84,491,,
WIN010,11/23/2019,9:07,64%,62%,59%,800,471.84,491,,
WIN010,11/23/2019,9:08,64%,62%,59%,800,471.84,491,,
WIN010,11/23/2019,9:09,64%,62%,59%,800,471.84,491,,
WIN010,11/23/2019,9:10,64%,62%,59%,800,471.84,491,,
WIN010,11/23/2019,9:11,64%,62%,59%,800,471.83,491,,
WIN010,11/23/2019,9:12,64%,62%,59%,800,471.83,491,,
WIN010,11/23/2019,9:13,64%,62%,59%,800,471.83,491,,
WIN010,11/23/2019,9:14,64%,62%,59%,800,471.83,491,,
WIN010,11/23/2019,9:15,64%,62%,59%,800,471.83,491,,
WIN010,11/23/2019,9:16,64%,62%,59%,800,471.82,491,,
WIN010,11/23/2019,9:17,64%,62%,59%,800,471.82,491,,
WIN010,11/23/2019,9:18,64%,62%,59%,800,471.82,491,,
WIN010,11/23/2019,9:19,64%,62%,59%,800,471.82,491,,
WIN010,11/23/2019,9:20,64%,62%,59%,800,471.82,491,,
WIN010,11/23/2019,9:21,64%,62%,59%,800,471.81,491,,
WIN010,11/23/2019,9:22,64%,62%,59%,800,471.81,491,,
WIN010,11/23/2019,9:23,64%,62%,59%,800,471.81,491,,
WIN010,11/23/2019,9:24,64%,62%,59%,800,471.81,491,,
WIN010,11/23/2019,9:25,64%,62%,59%,800,471.81,491,,
WIN010,11/23/2019,9:26,64%,62%,59%,800,471.80,491,,
WIN010,11/23/2019,9:27,64%,62%,59%,800,471.80,491,,
WIN010,11/23/2019,9:28,64%,62%,59%,800,471.80,491,,
WIN010,11/23/2019,9:29,64%,62%,59%,800,471.80,491,,
WIN010,11/23/2019,9:30,64%,62%,59%,800,471.80,987,,
WIN010,11/23/2019,9:31,64%,62%,59%,800,471.79,987,,
WIN010,11/23/2019,9:32,64%,62%,59%,800,471.79,990,,
WIN010,11/23/2019,9:33,64%,62%,59%,800,471.79,993,,
WIN010,11/23/2019,9:34,64%,62%,59%,800,471.79,996,,
WIN010,11/23/2019,9:35,64%,62%,59%,800,471.79,999,,
WIN010,11/23/2019,9:36,64%,62%,59%,800,471.78,1002,,
WIN010,11/23/2019,9:37,64%,62%,59%,800,471.78,1005,,
WIN010,11/23/2019,9:38,64%,62%,59%,800,471.78,1008,,
WIN010,11/23/2019,9:39,64%,62%,59%,800,471.78,1011,,
WIN010,11/23/2019,9:40,64%,62%,59%,800,471.78,1014,,
WIN010,11/23/2019,9:41,64%,62%,59%,800,471.77,1017,,
WIN010,11/23/2019,9:42,64%,62%,59%,800,471.77,1020,,
WIN010,11/23/2019,9:43,64%,62%,59%,800,471.77,1023,,
WIN010,11/23/2019,9:44,64%,62%,59%,800,471.77,1026,,
WIN010,11/23/2019,9:45,64%,62%,59%,800,471.77,1029,,
WIN010,11/23/2019,9:46,64%,62%,59%,800,471.76,1032,,
WIN010,11/23/2019,9:47,64%,62%,59%,800,471.76,1035,,
WIN010,11/23/2019,9:48,64%,62%,59%,800,471.76,1038,,
WIN010,11/23/2019,9:49,68%,62%,59%,800,471.76,1041,,
WIN010,11/23/2019,9:50,68%,62%,59%,800,471.76,1044,,
WIN010,11/23/2019,9:51,68%,62%,59%,800,471.75,1047,,
WIN010,11/23/2019,9:52,68%,62%,59%,800,471.75,1050,,
WIN010,11/23/2019,9:53,68%,62%,59%,800,471.75,1053,,
WIN010,11/23/2019,9:54,68%,62%,59%,800,471.75,1056,,
WIN010,11/23/2019,9:55,68%,62%,59%,800,471.75,1059,,
WIN010,11/23/2019,9:56,68%,62%,59%,800,471.74,1062,,
WIN010,11/23/2019,9:57,68%,62%,59%,800,471.74,1065,,
WIN010,11/23/2019,9:58,68%,62%,59%,800,471.74,1068,,
WIN010,11/23/2019,9:59,68%,62%,59%,800,471.74,1071,,
WIN010,11/23/2019,10:00,68%,62%,59%,800,471.74,1074,,
WIN010,11/23/2019,10:01,68%,58%,59%,800,471.73,1077,,
WIN010,11/23/2019,10:02,68%,58%,59%,800,471.73,1080,,
WIN010,11/23/2019,10:03,68%,58%,59%,800,471.73,1083,,
WIN010,11/23/2019,10:04,68%,58%,59%,800,471.73,1086,,
WIN010,11/23/2019,10:05,68%,58%,59%,800,471.73,1089,,
WIN010,11/23/2019,10:06,68%,58%,59%,800,471.72,1092,,
WIN010,11/23/2019,10:07,68%,58%,59%,800,471.72,1095,,
WIN010,11/23/2019,10:08,68%,58%,59%,800,471.72,1098,,
WIN010,11/23/2019,10:09,68%,58%,59%,800,471.72,1101,,
WIN010,11/23/2019,10:10,68%,58%,59%,800,471.72,1104,,
WIN010,11/23/2019,10:11,68%,58%,59%,800,471.71,1107,,
WIN010,11/23/2019,10:12,68%,58%,59%,800,471.71,1110,,
WIN010,11/23/2019,10:13,68%,58%,59%,800,471.71,1113,,
WIN010,11/23/2019,10:14,68%,58%,59%,800,471.71,1116,,
WIN010,11/23/2019,10:15,70%,58%,59%,800,471.71,1119,,
WIN010,11/23/2019,10:16,70%,58%,59%,800,471.70,1122,,
WIN010,11/23/2019,10:17,70%,58%,59%,800,471.70,1125,,
WIN010,11/23/2019,10:18,70%,58%,59%,800,471.70,1128,,
WIN010,11/23/2019,10:19,70%,58%,59%,800,471.70,1131,,
WIN010,11/23/2019,10:20,70%,58%,59%,800,471.70,1134,,
WIN010,11/23/2019,10:21,70%,58%,59%,800,471.69,1137,,
WIN010,11/23/2019,10:22,70%,58%,59%,800,471.69,1140,,
WIN010,11/23/2019,10:23,70%,58%,59%,800,471.69,1143,,
WIN010,11/23/2019,10:24,70%,58%,59%,800,471.69,1146,,
WIN010,11/23/2019,10:25,70%,58%,59%,800,471.69,1149,,
WIN010,11/23/2019,10:26,70%,58%,59%,800,471.68,1152,,
WIN010,11/23/2019,10:27,70%,58%,59%,800,471.68,1155,,
WIN010,11/23/2019,10:28,70%,58%,59%,800,471.68,1158,,
WIN010,11/23/2019,10:29,70%,58%,59%,800,471.68,1161,,
WIN010,11/23/2019,10:30,70%,58%,59%,800,471.68,1164,,
WIN010,11/23/2019,10:31,70%,58%,59%,800,471.67,1167,,
WIN010,11/23/2019,10:32,70%,58%,59%,800,471.67,1170,,
WIN010,11/23/2019,10:33,70%,58%,59%,800,471.67,1173,,
WIN010,11/23/2019,10:34,70%,58%,59%,800,471.67,1176,,
WIN010,11/23/2019,10:35,70%,58%,59%,800,471.67,1179,,
WIN010,11/23/2019,10:36,70%,58%,59%,800,471.66,1182,,
WIN010,11/23/2019,10:37,70%,58%,59%,800,471.66,1185,,
WIN010,11/23/2019,10:38,70%,58%,59%,800,471.66,1188,,
WIN010,11/23/2019,10:39,42%,58%,59%,800,471.66,1191,,
WIN010,11/23/2019,10:40,42%,58%,59%,800,471.66,1194,,
WIN010,11/23/2019,10:41,42%,58%,59%,800,471.65,1197,,
WIN010,11/23/2019,10:42,42%,58%,59%,800,471.65,1200,,
WIN010,11/23/2019,10:43,42%,58%,59%,800,471.65,1203,,
WIN010,11/23/2019,10:44,42%,58%,59%,800,471.65,1206,,
WIN010,11/23/2019,10:45,42%,58%,59%,800,471.65,1209,,
